order_id,customer_id,product_id,quantity,order_date,total_price,status
7576,809,10942,1,2024-11-24,797,returned
7577,633,20842,2,2026-01-28,576,cancelled
7578,534,24005,1,2025-11-03,567,cancelled
7579,607,8698,2,2025-02-22,468,completed
7580,677,14067,1,2024-08-31,695,completed
7581,833,21330,3,2025-09-05,1458,cancelled
7582,947,27985,1,2025-06-09,758,cancelled
7583,335,277,3,2024-12-17,1977,cancelled
7584,414,27069,1,2024-06-10,478,cancelled
7585,918,5792,3,2025-06-06,1476,completed
7586,151,3907,3,2024-06-08,903,cancelled
7587,225,4324,2,2024-03-04,866,completed
7588,378,21542,2,2026-02-06,1598,completed
7589,828,201,2,2024-07-25,896,returned
7590,183,21938,2,2024-03-12,1166,completed
7591,355,7505,2,2025-08-04,1264,completed
7592,907,3175,3,2025-10-08,777,returned
7593,309,17843,3,2025-03-08,2286,returned
7594,735,24554,3,2025-02-14,1722,cancelled
7595,710,8360,1,2025-07-28,422,cancelled
7596,735,1594,2,2025-07-10,1346,returned
7597,422,30312,2,2024-08-23,1026,completed
7598,360,14649,2,2024-09-25,1368,cancelled
7599,990,1298,2,2024-09-19,790,returned
7600,565,7741,3,2025-02-17,2142,completed
7601,602,24210,3,2025-10-12,1665,cancelled
7602,970,26063,1,2025-02-04,639,completed
7603,138,4402,1,2024-09-23,552,returned
7604,970,20411,3,2025-08-04,2316,returned
7605,570,19138,1,2025-08-03,523,returned
7606,941,8381,3,2024-06-07,639,returned
7607,175,18136,1,2024-05-24,462,returned
7608,945,3780,3,2024-05-11,693,returned
7609,750,6534,2,2024-04-23,706,cancelled
7610,395,5640,1,2024-10-13,655,returned
7611,919,28797,1,2025-11-01,594,cancelled
7612,696,30715,3,2025-10-18,1926,completed
7613,833,4980,1,2025-03-28,475,returned
7614,672,28755,1,2025-11-03,762,returned
7615,761,29197,3,2025-08-18,1722,returned
7616,641,4082,3,2025-03-14,714,completed
7617,218,5017,2,2024-10-24,1112,returned
7618,654,27597,2,2024-10-16,566,cancelled
7619,84,12564,3,2024-10-12,666,returned
7620,747,9627,2,2024-05-19,1462,returned
7621,313,24029,1,2025-05-08,468,returned
7622,990,28250,1,2024-10-08,358,cancelled
7623,439,12209,1,2024-08-05,273,completed
7624,879,2246,1,2024-10-24,252,cancelled
7625,913,14377,3,2024-05-04,1653,returned
7626,230,25290,1,2025-12-31,407,returned
7627,806,17199,3,2024-09-07,1188,cancelled
7628,535,9032,2,2026-02-18,1372,returned
7629,699,25004,1,2025-02-13,504,returned
7630,695,13366,3,2025-08-09,2373,completed
7631,539,18113,1,2024-05-16,585,returned
7632,998,1761,3,2026-02-02,606,returned
7633,982,16533,3,2025-05-04,945,returned
7634,691,21156,1,2025-01-22,296,completed
7635,181,297,3,2024-04-21,1401,returned
7636,511,26472,3,2025-04-10,1359,completed
7637,503,27348,2,2025-06-12,1586,returned
7638,453,19807,3,2025-05-25,1833,completed
7639,572,83,3,2025-12-28,1074,cancelled
7640,767,25629,2,2024-07-29,1506,cancelled
7641,867,18148,2,2025-04-26,1452,returned
7642,140,2498,3,2024-07-28,1308,completed
7643,596,22274,3,2025-12-19,1458,returned
7644,797,14546,3,2025-03-28,1098,returned
7645,5,12223,1,2025-06-03,517,returned
7646,411,25292,1,2024-12-29,658,completed
7647,547,30685,2,2025-07-10,1174,cancelled
7648,252,1901,2,2025-05-16,832,completed
7649,539,9806,2,2024-12-28,1574,completed
7650,30,27293,2,2024-09-07,1590,cancelled
7651,441,12439,3,2024-11-10,1938,cancelled
7652,271,7413,1,2025-11-19,725,completed
7653,333,20741,1,2024-03-22,408,completed
7654,795,24451,1,2025-07-17,576,completed
7655,595,10567,3,2024-05-25,2100,cancelled
7656,78,6393,3,2026-01-04,2103,completed
7657,341,22734,1,2024-07-17,687,returned
7658,551,1358,1,2025-09-25,484,cancelled
7659,710,11017,1,2025-09-02,637,returned
7660,728,14120,2,2025-03-17,1146,cancelled
7661,376,18789,3,2024-12-21,1203,cancelled
7662,980,15302,1,2024-03-17,793,completed
7663,803,30518,1,2025-05-16,660,completed
7664,337,4269,1,2025-09-25,427,completed
7665,675,11616,3,2025-11-05,1218,returned
7666,204,26594,3,2024-11-30,1371,cancelled
7667,520,21559,1,2026-01-05,696,returned
7668,725,9271,3,2025-12-31,1911,completed
7669,990,29049,2,2025-02-17,840,returned
7670,601,7811,2,2024-09-27,1422,returned
7671,952,2613,3,2025-06-30,1026,returned
7672,488,1369,1,2025-10-24,633,cancelled
7673,341,29780,1,2025-10-26,421,returned
7674,540,15033,2,2024-10-31,1338,returned
7675,384,21652,2,2025-06-26,502,completed
7676,865,8279,1,2025-12-28,391,cancelled
7677,539,10193,3,2024-12-11,885,completed
7678,171,24837,2,2024-06-17,1244,cancelled
7679,455,11613,1,2025-04-26,696,returned
7680,664,11902,2,2025-10-06,646,cancelled
7681,876,30145,3,2024-04-15,2091,cancelled
7682,269,13595,2,2024-06-13,1444,returned
7683,805,1069,1,2024-03-30,345,cancelled
7684,462,2882,2,2025-01-20,1460,completed
7685,802,30154,1,2025-11-25,300,cancelled
7686,787,8749,2,2025-05-27,766,cancelled
7687,678,25806,1,2024-10-05,499,returned
7688,180,4073,2,2025-07-04,1020,returned
7689,636,28369,1,2024-12-16,547,cancelled
7690,802,17140,3,2026-02-04,1872,returned
7691,862,12635,1,2025-03-01,335,returned
7692,876,3555,1,2025-04-05,414,completed
7693,639,8759,1,2024-03-03,745,completed
7694,280,1248,2,2025-05-21,838,returned
7695,667,20472,2,2025-04-12,794,returned
7696,355,29046,2,2024-12-01,412,cancelled
7697,25,16245,3,2025-09-08,2304,completed
7698,150,5474,3,2025-01-02,1395,returned
7699,374,6046,3,2025-02-08,1887,cancelled
7700,260,13955,1,2024-05-12,391,returned
7701,213,22543,3,2025-04-28,1161,cancelled
7702,981,14528,1,2024-04-15,274,returned
7703,381,23779,1,2025-01-12,595,cancelled
7704,105,15476,1,2025-03-06,394,returned
7705,395,1311,1,2024-07-25,499,completed
7706,433,5766,3,2025-01-09,2385,completed
7707,7,18457,1,2024-03-29,769,returned
7708,443,11474,1,2024-06-27,604,cancelled
7709,833,255,2,2024-12-02,438,cancelled
7710,46,6245,3,2025-02-12,912,cancelled
7711,399,5835,1,2026-02-20,661,returned
7712,6,25404,3,2026-02-24,1857,completed
7713,476,4716,1,2025-02-14,748,completed
7714,188,9093,3,2025-10-23,1620,cancelled
7715,350,14463,1,2025-09-26,672,cancelled
7716,514,26069,1,2024-02-26,350,returned
7717,561,26843,1,2025-12-22,402,returned
7718,337,3971,3,2024-07-21,1881,completed
7719,752,28369,2,2026-01-18,682,completed
7720,523,13693,1,2026-02-08,516,completed
7721,876,837,2,2026-01-31,1424,returned
7722,128,27120,2,2025-09-15,1068,cancelled
7723,770,7955,3,2024-10-22,2163,completed
7724,391,3358,1,2025-02-17,464,completed
7725,858,24830,1,2024-08-20,381,completed
7726,571,12736,3,2025-12-05,2124,completed
7727,483,20629,2,2024-03-10,496,returned
7728,468,8875,3,2024-12-23,2307,cancelled
7729,24,2700,1,2024-05-25,687,completed
7730,51,17791,1,2024-07-26,548,returned
7731,754,30583,2,2025-03-01,536,completed
7732,919,9931,3,2025-01-07,1047,cancelled
7733,709,22401,2,2026-01-10,594,cancelled
7734,13,11560,3,2024-10-02,909,cancelled
7735,476,1,2,2025-02-15,1018,cancelled
7736,491,6584,3,2025-09-30,2355,cancelled
7737,775,13790,3,2025-03-23,1647,completed
7738,799,25863,2,2024-07-24,1584,completed
7739,479,2381,3,2025-03-04,1557,returned
7740,125,3912,3,2024-06-15,2310,cancelled
7741,121,377,1,2025-07-07,447,cancelled
7742,482,1267,2,2024-06-18,770,returned
7743,615,3860,2,2024-03-09,1306,cancelled
7744,660,367,1,2025-04-10,211,cancelled
7745,902,23599,2,2024-11-27,608,completed
7746,281,10717,2,2025-01-28,602,returned
7747,622,3190,3,2025-06-18,2274,completed
7748,483,7856,1,2025-12-24,232,returned
7749,120,14928,1,2024-07-25,603,returned
7750,635,27512,1,2025-06-16,613,returned
7751,200,7521,1,2025-05-16,392,returned
7752,494,28825,1,2024-08-01,413,returned
7753,336,24350,3,2025-06-09,1977,cancelled
7754,810,9273,1,2024-06-28,578,completed
7755,872,21650,1,2024-09-12,368,returned
7756,825,16968,1,2025-04-04,597,completed
7757,971,25040,3,2026-02-17,1971,returned
7758,435,25716,1,2026-02-23,591,cancelled
7759,113,23781,3,2025-03-08,2370,cancelled
7760,883,29963,3,2025-09-16,2322,cancelled
7761,28,27769,1,2024-08-08,526,returned
7762,153,5275,3,2025-01-06,936,cancelled
7763,751,14020,3,2025-10-22,1011,completed
7764,760,24375,2,2024-12-11,686,cancelled
7765,840,17005,3,2025-07-18,990,completed
7766,673,30036,2,2025-01-30,640,cancelled
7767,949,11962,1,2024-06-30,446,completed
7768,108,12320,3,2024-03-08,2013,returned
7769,429,29037,2,2024-07-23,758,returned
7770,717,4602,3,2024-05-04,1659,returned
7771,366,11649,2,2024-03-21,1598,returned
7772,759,15540,1,2024-07-26,738,returned
7773,527,1519,1,2025-06-16,498,cancelled
7774,95,15483,3,2025-02-27,1506,completed
7775,85,29979,3,2024-03-05,1608,cancelled
7776,155,26513,1,2025-10-29,738,returned
7777,397,21529,2,2025-04-09,862,returned
7778,404,8713,2,2025-10-26,412,cancelled
7779,648,15209,2,2024-12-04,560,returned
7780,110,30203,3,2025-03-02,1830,completed
7781,842,9816,2,2025-08-24,824,returned
7782,823,12030,2,2025-11-27,1240,completed
7783,875,23899,3,2024-09-26,1320,cancelled
7784,899,14152,3,2024-08-14,2235,returned
7785,380,15543,2,2025-08-24,874,completed
7786,171,19622,1,2025-05-26,722,completed
7787,136,20198,3,2024-11-07,1686,cancelled
7788,608,11201,3,2025-07-26,1239,completed
7789,595,20112,1,2024-05-30,563,returned
7790,991,16446,3,2025-01-22,1221,completed
7791,729,21245,1,2024-03-25,488,returned
7792,501,18548,1,2025-12-27,455,returned
7793,871,22720,1,2025-12-18,714,cancelled
7794,765,23280,3,2025-09-26,2304,cancelled
7795,829,14647,3,2025-12-01,1890,completed
7796,479,8295,2,2025-10-04,720,completed
7797,154,23123,3,2025-07-21,1152,completed
7798,488,26768,1,2025-06-12,609,completed
7799,1000,9105,2,2024-09-09,1356,cancelled
7800,482,14787,3,2024-12-20,1278,completed
7801,467,8762,1,2025-04-19,763,completed
7802,776,6723,1,2024-04-13,300,completed
7803,743,2890,2,2025-08-31,1254,returned
7804,923,30606,2,2024-11-08,696,returned
7805,627,16114,3,2024-08-19,2136,completed
7806,145,14863,2,2026-01-07,494,returned
7807,211,17952,3,2025-01-05,2028,returned
7808,639,10204,3,2024-10-15,645,cancelled
7809,891,16772,1,2025-02-23,563,returned
7810,695,28775,3,2025-09-15,1656,completed
7811,687,25056,3,2025-05-26,1401,returned
7812,708,23430,3,2025-05-17,1146,returned
7813,378,25760,2,2025-09-27,434,returned
7814,426,1717,3,2025-02-15,840,cancelled
7815,981,905,1,2025-07-23,726,returned
7816,990,23169,3,2026-02-17,804,completed
7817,843,25675,3,2025-03-24,1344,returned
7818,782,26062,1,2024-12-02,535,completed
7819,563,11757,1,2025-06-08,657,cancelled
7820,229,19361,2,2024-08-05,658,completed
7821,100,15429,3,2025-04-04,1929,completed
7822,917,27305,3,2025-10-19,1950,cancelled
7823,374,8233,3,2025-05-24,777,cancelled
7824,381,28912,2,2024-10-27,1262,returned
7825,930,3821,2,2024-04-05,1148,returned
7826,521,1552,3,2025-09-04,2016,returned
7827,225,30257,1,2025-01-30,452,cancelled
7828,226,701,2,2024-03-15,1522,completed
7829,711,23407,2,2024-06-26,932,completed
7830,689,9391,2,2024-06-20,1152,cancelled
7831,754,10026,2,2024-11-26,1496,cancelled
7832,575,6551,1,2024-09-20,391,returned
7833,558,28543,1,2025-07-06,707,cancelled
7834,158,9863,2,2024-04-09,1134,returned
7835,743,20355,3,2025-12-25,609,cancelled
7836,498,16538,3,2024-05-20,1416,completed
7837,494,23044,1,2026-02-16,505,cancelled
7838,540,1288,1,2024-07-27,601,completed
7839,637,213,1,2024-12-30,620,completed
7840,902,3088,2,2024-07-24,440,returned
7841,748,20644,3,2025-07-10,1626,returned
7842,401,2634,1,2024-09-06,430,completed
7843,510,15490,1,2024-04-07,799,returned
7844,422,9506,2,2024-10-06,710,cancelled
7845,458,8654,2,2025-06-11,544,cancelled
7846,364,8892,3,2025-11-02,1116,returned
7847,673,24077,3,2025-09-16,1038,cancelled
7848,356,12023,1,2025-08-20,449,completed
7849,59,17676,2,2025-09-10,756,completed
7850,507,19251,1,2025-06-27,478,completed
7851,571,17922,2,2024-04-28,1046,returned
7852,327,11675,2,2024-09-30,686,completed
7853,523,17046,1,2025-10-30,689,completed
7854,924,26005,3,2024-04-17,1431,returned
7855,689,30713,3,2025-08-18,1638,completed
7856,684,19342,1,2025-06-22,615,completed
7857,364,6556,1,2024-08-30,287,cancelled
7858,844,19174,2,2025-03-02,676,cancelled
7859,551,27585,1,2025-02-06,255,returned
7860,130,13147,3,2024-04-19,2178,returned
7861,284,30625,3,2025-07-28,888,returned
7862,7,4247,3,2025-05-05,2145,completed
7863,523,16977,1,2025-09-29,399,returned
7864,867,11719,1,2025-01-31,321,returned
7865,339,24197,1,2025-08-10,715,cancelled
7866,831,22863,2,2024-10-15,1262,completed
7867,148,7041,2,2025-10-31,1476,returned
7868,361,23561,2,2025-09-03,1224,cancelled
7869,912,4544,3,2024-11-09,1662,cancelled
7870,829,11629,2,2025-03-07,938,cancelled
7871,885,5144,1,2024-05-16,663,completed
7872,474,4366,3,2024-08-31,1800,returned
7873,541,15197,2,2025-11-20,912,returned
7874,564,12624,2,2025-05-02,964,cancelled
7875,906,23325,1,2024-11-27,494,completed
7876,517,29034,1,2024-11-08,670,cancelled
7877,276,25336,3,2024-11-18,1476,cancelled
7878,115,4505,2,2025-10-10,1188,returned
7879,159,23988,2,2025-07-18,1396,completed
7880,482,11678,2,2025-09-02,1518,completed
7881,186,4862,1,2026-01-25,733,returned
7882,764,23193,2,2026-01-04,950,cancelled
7883,914,29255,3,2025-05-06,1149,returned
7884,257,15295,1,2026-01-11,526,returned
7885,366,12504,2,2025-09-27,1572,completed
7886,636,29765,2,2024-12-29,1432,returned
7887,165,5424,3,2024-07-11,1122,returned
7888,252,6094,2,2025-10-10,862,returned
7889,921,1160,1,2024-02-25,434,completed
7890,150,19370,3,2025-03-17,2001,cancelled
7891,1000,15507,3,2025-09-21,930,completed
7892,297,8062,2,2024-10-07,710,completed
7893,372,19647,2,2024-03-14,1356,cancelled
7894,269,1112,2,2024-12-10,1520,returned
7895,281,3966,2,2024-07-30,640,cancelled
7896,513,25306,3,2024-05-16,1821,completed
7897,799,30309,1,2025-09-09,358,returned
7898,101,19119,2,2025-11-02,672,cancelled
7899,26,18145,2,2025-06-23,858,returned
7900,1000,21538,1,2025-05-09,294,returned
7901,893,15604,1,2025-09-02,297,completed
7902,249,26007,1,2024-10-23,547,cancelled
7903,197,9917,1,2025-06-18,795,returned
7904,818,23749,1,2024-11-20,748,returned
7905,203,3633,2,2025-11-02,768,returned
7906,776,27433,1,2024-03-19,551,returned
7907,898,3865,2,2025-04-09,604,cancelled
7908,705,8750,1,2024-12-06,771,completed
7909,647,16429,1,2024-02-27,715,returned
7910,381,25323,1,2024-06-28,755,cancelled
7911,871,22995,1,2024-05-17,464,returned
7912,161,11430,1,2024-07-04,503,returned
7913,270,18091,1,2025-10-25,759,cancelled
7914,881,14475,3,2024-11-13,1899,completed
7915,203,13603,3,2025-10-21,2358,completed
7916,616,15145,3,2024-09-03,1380,cancelled
7917,543,16470,2,2025-09-19,1452,completed
7918,430,16448,2,2024-06-26,594,completed
7919,67,21670,2,2025-06-30,1502,completed
7920,175,12432,3,2025-10-18,1788,completed
7921,567,22237,1,2024-10-29,430,returned
7922,206,4587,1,2024-02-29,441,returned
7923,198,10118,3,2025-06-18,1752,returned
7924,659,29502,2,2025-03-11,698,returned
7925,718,26494,1,2024-03-22,284,cancelled
7926,584,23253,3,2025-03-18,2313,completed
7927,105,11510,2,2024-09-26,722,cancelled
7928,333,5360,3,2025-01-26,2250,returned
7929,459,8801,2,2024-10-26,948,completed
7930,648,26383,3,2024-06-02,1164,completed
7931,297,13986,2,2025-07-09,1264,returned
7932,326,4207,2,2025-09-12,1328,completed
7933,726,15739,1,2024-04-30,200,returned
7934,317,25223,1,2025-09-10,789,cancelled
7935,872,16830,3,2025-12-18,1278,cancelled
7936,12,17054,1,2025-08-14,450,cancelled
7937,734,13070,1,2026-01-16,585,returned
7938,908,4047,3,2025-06-03,1086,returned
7939,637,12330,2,2025-12-31,688,completed
7940,781,17583,1,2024-07-09,471,completed
7941,458,29626,1,2024-05-04,695,returned
7942,768,904,2,2024-04-28,954,completed
7943,350,366,3,2025-11-20,1086,returned
7944,699,19788,3,2025-03-18,1368,returned
7945,57,13043,3,2024-03-11,1554,completed
7946,416,23279,3,2024-05-14,1194,returned
7947,238,6255,1,2024-06-12,481,cancelled
7948,522,26299,2,2025-07-06,448,completed
7949,391,23681,1,2024-09-28,722,returned
7950,958,13388,3,2024-11-13,1788,returned
7951,988,12106,3,2025-10-24,1632,completed
7952,449,10264,1,2024-12-22,312,completed
7953,451,22778,2,2024-07-16,1002,completed
7954,151,13768,2,2024-08-10,1504,returned
7955,963,25519,3,2024-05-29,1371,completed
7956,839,14401,1,2024-10-10,392,completed
7957,588,24256,1,2026-01-22,228,completed
7958,593,18680,1,2025-07-13,613,cancelled
7959,430,29397,2,2025-08-18,782,completed
7960,721,25643,2,2025-07-02,1486,cancelled
7961,718,22619,2,2025-02-10,964,returned
7962,447,14571,3,2025-10-10,1356,cancelled
7963,464,22820,3,2024-11-25,1122,returned
7964,400,22983,2,2025-01-11,500,cancelled
7965,603,26093,2,2025-02-04,1140,returned
7966,70,27357,3,2025-09-05,1329,completed
7967,12,13990,1,2024-02-26,598,returned
7968,285,4238,3,2024-04-05,657,returned
7969,398,13942,2,2025-11-01,1176,completed
7970,495,26706,3,2026-01-09,1845,cancelled
7971,912,20563,3,2024-08-24,1143,cancelled
7972,988,10631,3,2025-03-06,675,completed
7973,808,13879,3,2025-11-07,675,cancelled
7974,807,26737,1,2025-09-01,674,completed
7975,594,24825,2,2024-11-28,1144,cancelled
7976,898,18588,3,2026-02-11,900,returned
7977,205,12644,3,2024-12-12,1725,returned
7978,658,12737,2,2025-06-29,1492,completed
7979,795,25482,3,2024-05-20,1803,completed
7980,239,1682,1,2025-10-27,635,completed
7981,990,14766,3,2025-04-10,1515,completed
7982,618,3692,3,2026-01-19,1563,returned
7983,97,5712,3,2024-04-21,1047,completed
7984,876,24632,2,2026-01-22,1270,returned
7985,50,26869,2,2024-10-09,1334,cancelled
7986,958,28933,1,2024-03-04,777,returned
7987,224,21149,3,2024-10-29,2337,cancelled
7988,891,20327,1,2024-04-01,726,returned
7989,671,10741,2,2025-05-12,926,cancelled
7990,561,51,2,2025-12-19,1560,returned
7991,309,22911,2,2024-07-28,1320,completed
7992,424,18961,1,2026-01-19,571,cancelled
7993,677,10809,1,2024-09-11,609,completed
7994,366,4201,3,2025-03-31,753,cancelled
7995,890,24732,3,2025-01-18,2298,returned
7996,4,3866,3,2024-12-11,1650,completed
7997,736,3398,3,2025-06-18,2298,cancelled
7998,42,22301,2,2024-06-07,462,returned
7999,624,21585,2,2024-10-07,734,completed
8000,69,2025,3,2024-06-19,1410,completed
8001,288,6713,2,2025-03-29,1336,returned
8002,146,13001,3,2026-02-18,750,cancelled
8003,240,17657,3,2024-08-29,1164,cancelled
8004,204,23279,2,2024-06-07,888,returned
8005,329,29774,1,2024-06-10,733,cancelled
8006,680,7220,1,2025-05-10,246,completed
8007,215,26783,3,2024-05-19,1530,returned
8008,182,2644,1,2025-11-20,382,cancelled
8009,956,8990,1,2025-07-13,660,completed
8010,474,29037,2,2024-11-15,514,returned
8011,762,13849,3,2024-09-10,1161,cancelled
8012,522,17950,1,2024-08-30,638,cancelled
8013,819,24273,2,2024-07-18,414,returned
8014,950,9502,3,2024-09-04,879,cancelled
8015,141,22369,2,2026-01-03,1456,returned
8016,695,17993,1,2024-07-26,778,cancelled
8017,815,20053,3,2025-04-24,750,returned
8018,54,29320,3,2026-02-08,2019,cancelled
8019,380,18762,2,2024-11-25,1334,completed
8020,250,20531,1,2024-04-19,754,cancelled
8021,364,14487,1,2024-12-29,686,returned
8022,194,20470,2,2025-08-30,1564,completed
8023,924,172,1,2025-06-18,526,returned
8024,146,21568,2,2024-10-21,740,cancelled
8025,726,19825,3,2024-03-19,1959,cancelled
8026,759,20145,2,2025-03-09,1452,returned
8027,563,4932,2,2025-04-03,676,cancelled
8028,219,12913,2,2025-10-11,850,returned
8029,843,14479,1,2025-08-04,500,cancelled
8030,782,26973,1,2024-12-16,699,cancelled
8031,178,29095,2,2025-04-05,434,returned
8032,533,25901,1,2025-12-23,708,completed
8033,511,20372,3,2026-02-17,1941,completed
8034,296,7005,3,2024-04-06,2301,completed
8035,518,24758,3,2024-12-25,2067,returned
8036,945,5552,2,2025-08-09,648,cancelled
8037,920,14213,3,2024-04-24,2373,returned
8038,750,9189,2,2024-04-13,1476,returned
8039,93,12529,2,2025-10-09,420,cancelled
8040,900,22952,2,2024-08-01,1310,completed
8041,172,27132,2,2025-05-23,1510,completed
8042,852,18740,1,2026-02-05,663,completed
8043,971,28024,2,2025-03-16,1272,cancelled
8044,282,8338,2,2026-02-17,650,cancelled
8045,450,25845,3,2025-10-30,1023,returned
8046,889,1628,1,2024-10-07,778,completed
8047,506,20397,1,2024-04-11,218,cancelled
8048,974,131,1,2025-05-18,755,returned
8049,949,18585,1,2025-08-18,457,completed
8050,601,8546,3,2025-01-20,1947,completed
8051,33,173,2,2025-02-16,516,completed
8052,293,20478,3,2025-11-25,630,completed
8053,282,3506,3,2026-02-08,1500,returned
8054,688,26076,2,2024-03-06,786,cancelled
8055,435,8331,3,2025-05-10,1848,completed
8056,891,19483,3,2025-11-07,1335,cancelled
8057,836,8685,2,2025-10-23,1138,completed
8058,373,13495,3,2025-02-11,2166,cancelled
8059,795,14478,2,2024-10-28,1174,returned
8060,158,11041,1,2025-07-16,412,cancelled
8061,168,8304,3,2025-12-21,1866,returned
8062,715,4001,3,2024-05-02,981,returned
8063,758,9436,1,2024-05-09,325,returned
8064,950,28511,2,2024-10-25,740,returned
8065,62,9441,2,2024-08-20,892,cancelled
8066,541,20629,2,2025-06-20,772,returned
8067,252,23637,3,2024-06-07,1035,returned
8068,560,4395,1,2024-09-21,408,returned
8069,322,2234,2,2025-10-31,1448,cancelled
8070,22,9615,1,2026-01-28,677,returned
8071,257,22741,1,2024-06-06,632,returned
8072,419,17477,2,2025-05-28,1062,completed
8073,743,16496,1,2024-08-28,648,cancelled
8074,773,4392,2,2024-12-24,1434,completed
8075,860,9131,3,2025-11-14,2217,completed
8076,818,523,1,2025-11-19,677,cancelled
8077,842,115,3,2026-02-10,1302,cancelled
8078,531,28807,2,2024-09-01,1464,cancelled
8079,342,472,3,2025-04-18,2343,returned
8080,869,18597,2,2026-02-22,1064,cancelled
8081,86,12236,3,2024-08-15,1338,completed
8082,517,29865,3,2024-05-27,696,cancelled
8083,528,9365,2,2025-06-27,872,completed
8084,184,6613,1,2025-01-08,763,returned
8085,82,8872,3,2025-08-18,2223,cancelled
8086,482,14305,2,2025-08-30,828,returned
8087,322,7678,2,2024-05-05,956,completed
8088,588,130,1,2026-01-02,545,returned
8089,481,5108,1,2025-07-09,555,completed
8090,605,17380,3,2024-09-27,1194,returned
8091,23,4802,3,2025-10-22,1845,completed
8092,122,8658,3,2025-09-09,1098,completed
8093,94,10550,3,2025-08-26,1947,cancelled
8094,747,494,3,2025-04-02,642,returned
8095,410,5353,3,2024-04-09,1437,completed
8096,192,29999,3,2024-11-08,948,completed
8097,919,30038,2,2025-08-13,1524,cancelled
8098,823,21166,3,2026-01-20,1263,completed
8099,101,8034,1,2024-06-07,270,cancelled
8100,803,28387,2,2024-10-07,1146,completed
8101,470,2741,3,2024-10-31,1026,returned
8102,528,30493,1,2025-04-09,491,returned
8103,45,7647,2,2025-03-03,1348,completed
8104,492,27454,1,2025-02-01,524,completed
8105,575,10739,1,2024-10-04,404,completed
8106,746,30727,1,2024-10-02,375,cancelled
8107,829,6953,1,2025-08-08,449,returned
8108,610,9794,1,2026-02-24,305,completed
8109,86,10771,1,2025-07-04,475,completed
8110,967,9386,3,2024-10-17,927,cancelled
8111,53,1189,3,2024-07-01,1680,returned
8112,712,7106,3,2024-10-25,1509,cancelled
8113,495,28655,2,2024-04-30,784,returned
8114,700,24979,2,2026-01-27,1396,completed
8115,144,3544,1,2024-04-10,508,completed
8116,132,14872,2,2025-11-11,1286,cancelled
8117,714,4288,2,2025-12-09,978,completed
8118,788,13283,2,2024-07-18,1078,completed
8119,1000,24964,1,2025-02-17,576,cancelled
8120,314,13946,2,2026-01-14,1054,returned
8121,375,12022,1,2024-06-19,793,completed
8122,661,20672,1,2025-08-06,670,cancelled
8123,364,25702,3,2025-09-11,651,completed
8124,211,22178,2,2025-10-24,992,completed
8125,259,1983,1,2025-01-01,536,cancelled
8126,564,9346,2,2025-03-13,852,completed
8127,646,27373,1,2025-04-16,282,completed
8128,508,29116,3,2025-07-05,1584,completed
8129,639,8536,2,2024-08-27,870,cancelled
8130,159,19383,2,2025-02-13,830,returned
8131,377,18070,1,2024-03-18,224,completed
8132,934,21536,2,2026-01-28,1066,cancelled
8133,996,3828,3,2025-01-08,1686,returned
8134,453,27073,1,2024-07-14,754,completed
8135,32,29654,1,2025-10-12,388,completed
8136,5,18981,3,2026-02-10,1971,cancelled
8137,131,16261,3,2024-05-21,759,returned
8138,138,25859,2,2025-03-11,518,returned
8139,655,30246,2,2024-03-13,606,completed
8140,517,14475,2,2025-06-21,504,cancelled
8141,34,1073,1,2024-02-27,289,cancelled
8142,459,1221,1,2025-01-07,209,returned
8143,283,27523,2,2024-11-05,492,completed
8144,858,3482,1,2024-10-06,702,cancelled
8145,596,19807,3,2025-02-01,1770,completed
8146,735,4290,2,2025-05-06,710,cancelled
8147,474,22363,3,2025-02-11,621,completed
8148,559,26016,1,2025-04-09,678,returned
8149,824,21189,3,2025-03-22,744,cancelled
8150,264,5642,3,2025-11-24,1098,cancelled
8151,503,29623,3,2024-05-26,720,cancelled
8152,719,27292,1,2024-12-26,203,returned
8153,867,14713,3,2024-09-24,1842,completed
8154,49,11268,3,2025-05-03,1056,completed
8155,899,16186,1,2025-04-07,397,completed
8156,845,1848,1,2025-02-15,332,cancelled
8157,601,14778,2,2026-01-02,1126,completed
8158,567,9120,3,2025-11-28,936,returned
8159,509,15271,2,2025-02-28,682,cancelled
8160,278,1420,1,2024-06-26,535,completed
8161,525,17526,2,2024-06-16,940,returned
8162,656,16857,3,2024-08-17,2130,returned
8163,331,14151,3,2024-06-09,1227,cancelled
8164,842,7863,2,2025-03-22,1400,cancelled
8165,351,460,1,2025-10-30,423,cancelled
8166,781,7135,2,2025-08-26,816,cancelled
8167,179,11271,1,2024-03-19,488,cancelled
8168,554,4928,1,2025-03-14,754,completed
8169,386,13760,1,2024-02-29,223,cancelled
8170,443,23166,2,2024-09-01,1458,returned
8171,890,29421,1,2025-02-06,343,completed
8172,288,26358,1,2026-01-14,593,cancelled
8173,807,23045,1,2024-05-16,670,completed
8174,573,10223,3,2025-05-05,1437,completed
8175,395,23164,1,2024-05-24,583,returned
8176,211,7894,2,2024-11-13,1460,completed
8177,555,20616,2,2025-10-05,1086,cancelled
8178,823,12656,3,2024-04-24,1662,returned
8179,686,16782,2,2025-04-09,1536,cancelled
8180,225,16201,1,2025-11-09,465,returned
8181,385,21988,3,2024-12-03,2394,cancelled
8182,186,14922,1,2025-06-28,528,completed
