event_id,customer_id,product_id,event_type,timestamp,device,location
8605,761,22491,review,2025-03-03 07:19:36,mobile,Annashire
8606,662,18522,view_product,2025-12-16 10:19:34,mobile,Garciaport
8607,904,9654,add_to_cart,2024-11-13 06:07:43,tablet,North Timothyberg
8608,738,30407,view_product,2025-04-17 03:17:48,mobile,Harmonland
8609,836,35,purchase,2026-01-28 13:56:20,mobile,Christineville
8610,794,20021,wishlist,2024-08-12 22:46:49,mobile,West Cassandra
8611,169,13575,add_to_cart,2024-03-24 18:31:40,tablet,East Jennifer
8612,321,29097,add_to_cart,2025-02-23 10:14:40,tablet,Catherinefort
8613,117,17140,wishlist,2025-04-16 05:54:35,tablet,Lake Elizabeth
8614,413,14848,purchase,2024-08-15 02:59:39,tablet,Perezchester
8615,922,9245,wishlist,2024-12-15 13:32:04,mobile,South Theresaburgh
8616,662,2006,purchase,2024-07-24 00:14:04,desktop,South Andrea
8617,277,17163,purchase,2026-02-11 20:30:08,tablet,Port Josephstad
8618,674,12032,wishlist,2024-04-11 19:12:19,tablet,West Robertmouth
8619,963,14989,view_product,2025-05-16 09:13:36,tablet,North Anthonyport
8620,593,20538,purchase,2024-06-14 18:58:14,desktop,New Diane
8621,228,2589,review,2025-07-03 12:09:04,mobile,Wellsfurt
8622,43,6472,purchase,2025-06-07 07:25:27,tablet,Norrisside
8623,484,30652,review,2024-05-07 15:44:53,mobile,New Amanda
8624,196,24531,review,2025-07-09 07:59:51,mobile,South Ryan
8625,254,11557,add_to_cart,2025-01-17 02:50:39,tablet,West Emily
8626,72,6437,review,2024-12-02 20:15:18,mobile,New Donaldstad
8627,494,3684,wishlist,2024-06-15 19:46:23,mobile,Lake Anthony
8628,874,8256,add_to_cart,2025-01-27 19:19:05,tablet,West Stephanieberg
8629,743,22861,purchase,2025-08-18 00:25:42,desktop,Elizabethhaven
8630,513,28203,view_product,2024-08-10 20:05:05,tablet,New Georgeview
8631,791,22691,view_product,2025-10-29 09:42:06,mobile,Lindseytown
8632,623,16483,add_to_cart,2024-07-08 13:55:02,desktop,Port Charlesside
8633,638,19370,purchase,2025-06-09 08:12:38,tablet,Port Natalie
8634,991,3248,remove_from_cart,2025-07-19 22:16:45,tablet,Lake Mary
8635,19,27573,add_to_cart,2026-01-26 18:43:57,desktop,East Edward
8636,70,6300,view_product,2025-05-15 23:20:06,tablet,West Reginaside
8637,383,342,review,2025-03-20 21:13:03,tablet,Daniellemouth
8638,536,27724,purchase,2025-07-11 08:24:44,desktop,Lake Geoffrey
8639,960,23850,wishlist,2025-12-27 20:26:45,desktop,Harrisborough
8640,33,11836,review,2024-11-11 00:51:51,tablet,Collinston
8641,861,6963,view_product,2025-08-02 08:48:45,desktop,South Bryan
8642,568,26347,purchase,2025-01-09 14:59:11,desktop,Scottland
8643,134,19540,view_product,2026-02-08 23:48:46,desktop,Ralphfort
8644,772,9555,remove_from_cart,2025-09-11 05:47:21,mobile,Douglasport
8645,307,12448,wishlist,2025-03-12 07:45:06,tablet,East Katelyn
8646,957,12451,review,2024-06-01 09:28:33,desktop,Lindseyside
8647,175,17227,wishlist,2024-08-23 21:02:22,tablet,Simmonsmouth
8648,799,30740,purchase,2024-11-11 01:09:05,mobile,Lukemouth
8649,448,16305,purchase,2024-08-14 07:27:46,mobile,West Elizabethhaven
8650,879,18179,view_product,2025-12-18 20:17:28,desktop,Boydshire
8651,181,20128,review,2024-03-17 04:19:27,tablet,Taylorberg
8652,254,8451,add_to_cart,2025-01-24 03:49:14,mobile,Kellystad
8653,703,1092,view_product,2024-05-09 02:49:43,mobile,Ericport
8654,487,16230,wishlist,2025-01-07 18:05:26,mobile,Sellerstown
8655,633,14766,remove_from_cart,2025-12-02 23:26:20,tablet,Mckinneyside
8656,439,20522,review,2025-02-13 15:44:37,desktop,Millerbury
8657,542,18355,purchase,2024-10-25 03:57:04,mobile,Nathanmouth
8658,623,9042,add_to_cart,2024-05-28 00:43:12,mobile,Juliefort
8659,619,1792,view_product,2025-01-05 02:16:12,tablet,North Kevinbury
8660,567,25275,add_to_cart,2024-07-22 17:24:50,desktop,Michaelshire
8661,613,16568,remove_from_cart,2025-04-24 08:37:45,mobile,Meganland
8662,360,28276,remove_from_cart,2025-02-23 17:57:58,desktop,East Barbara
8663,97,26709,purchase,2024-08-23 11:06:29,mobile,Davidfort
8664,739,10799,wishlist,2024-04-10 11:45:45,tablet,Ryanborough
8665,214,30261,review,2024-04-18 09:17:36,tablet,East Andrewton
8666,563,10535,view_product,2024-08-27 17:27:32,desktop,Port Lucas
8667,252,18813,view_product,2025-03-10 14:04:49,mobile,East Davidmouth
8668,485,28666,review,2025-03-06 13:46:25,desktop,Williamsport
8669,788,27933,remove_from_cart,2024-10-22 20:56:01,mobile,New Andrew
8670,330,6817,review,2024-06-30 00:39:23,tablet,Port Marcusport
8671,70,17906,add_to_cart,2024-07-13 18:45:53,mobile,Jasminmouth
8672,774,3479,wishlist,2025-06-11 00:53:30,mobile,Littleshire
8673,191,19208,remove_from_cart,2025-07-19 23:05:22,mobile,Taylorstad
8674,399,23222,review,2024-03-22 01:35:56,desktop,South Lindsey
8675,710,6565,view_product,2025-12-30 09:21:21,desktop,Lake Andrew
8676,606,13193,add_to_cart,2024-06-11 03:09:23,desktop,North Diana
8677,339,16327,wishlist,2024-08-09 23:31:07,tablet,Kathyborough
8678,274,16329,purchase,2024-05-08 15:57:01,mobile,South Peter
8679,406,16389,add_to_cart,2024-12-12 23:34:18,tablet,South Thomas
8680,67,8789,review,2025-03-28 17:51:18,mobile,Port James
8681,722,15037,add_to_cart,2025-04-20 02:01:56,mobile,Woodport
8682,901,17093,remove_from_cart,2025-04-23 06:32:18,tablet,South Jessicashire
8683,252,10679,add_to_cart,2025-05-01 12:15:13,mobile,Shawnton
8684,940,11982,wishlist,2024-12-25 11:14:28,mobile,New James
8685,31,7249,purchase,2024-10-10 04:29:17,mobile,Oliverfurt
8686,73,30128,view_product,2024-08-10 15:10:42,desktop,Port Todd
8687,745,16326,add_to_cart,2025-04-15 00:35:05,desktop,East Julie
8688,946,16779,add_to_cart,2025-04-30 13:07:50,mobile,West Justinshire
8689,763,23563,view_product,2025-11-30 19:51:56,mobile,West Tonya
8690,273,8860,add_to_cart,2025-08-10 23:30:19,desktop,New Susan
8691,185,15064,remove_from_cart,2026-01-12 09:14:13,tablet,South Amber
8692,870,2360,review,2025-01-03 06:24:03,tablet,East Victoria
8693,281,2940,remove_from_cart,2024-09-23 04:12:27,tablet,Justinside
8694,352,2132,purchase,2025-03-17 07:01:19,tablet,Hallport
8695,579,11440,remove_from_cart,2024-12-06 05:20:45,tablet,North Christopher
8696,333,16232,purchase,2025-01-05 15:15:42,mobile,West Matthewfurt
8697,783,6348,review,2025-03-08 14:12:04,desktop,Jamesland
8698,446,12753,review,2025-08-07 23:46:10,mobile,North Meghanbury
8699,586,19226,add_to_cart,2025-02-26 01:07:11,mobile,Phillipside
8700,269,8814,remove_from_cart,2024-02-29 09:33:53,desktop,Darrylfurt
8701,70,7077,wishlist,2024-10-22 12:37:28,tablet,Brookechester
8702,505,30480,purchase,2026-01-13 08:12:10,desktop,Nelsonfurt
8703,450,8289,add_to_cart,2024-08-05 15:02:52,desktop,South Kayla
8704,782,993,review,2024-10-16 00:37:37,desktop,Bradleymouth
8705,111,16923,wishlist,2025-02-21 18:45:57,mobile,Clementsberg
8706,821,1547,view_product,2026-01-21 17:28:28,desktop,Lambertfurt
8707,941,797,review,2025-04-09 11:22:42,mobile,Gibsonchester
8708,33,9379,remove_from_cart,2024-06-15 17:16:49,tablet,Shelbychester
8709,140,12711,view_product,2025-08-07 20:44:07,tablet,North James
8710,264,4489,remove_from_cart,2025-03-04 12:49:24,tablet,East Morganbury
8711,880,10019,wishlist,2025-03-30 16:31:48,tablet,Port Rebeccafort
8712,906,30566,review,2025-02-22 02:09:30,mobile,Orozcoton
8713,786,18780,purchase,2025-04-02 14:06:02,tablet,North Andrealand
8714,845,1866,wishlist,2025-08-29 09:47:03,mobile,Campbellside
8715,57,4555,view_product,2025-07-01 22:42:52,desktop,Rebeccaport
8716,370,22262,view_product,2024-09-30 11:42:48,desktop,Port Christophershire
8717,138,16356,add_to_cart,2025-02-22 18:55:23,tablet,Carlatown
8718,130,174,remove_from_cart,2026-02-19 16:33:27,desktop,Hillmouth
8719,279,5661,add_to_cart,2025-09-03 08:06:12,desktop,Alexistown
8720,284,57,purchase,2025-01-09 18:00:45,tablet,Lake Shannonside
8721,330,25506,add_to_cart,2025-08-04 07:45:29,desktop,Kimberlyport
8722,429,3374,add_to_cart,2025-06-20 23:09:18,tablet,Smithtown
8723,133,27393,remove_from_cart,2026-01-07 12:37:12,desktop,North Jeromeshire
8724,398,10989,wishlist,2025-04-28 11:43:29,tablet,Sampsonstad
8725,772,22078,view_product,2024-12-23 08:24:08,desktop,West Edwardshire
8726,618,5283,wishlist,2024-06-25 09:40:44,tablet,Austinside
8727,361,9221,add_to_cart,2026-01-02 23:41:59,mobile,South Peterfurt
8728,486,29396,add_to_cart,2024-08-14 09:06:05,desktop,Steveberg
8729,614,28869,purchase,2024-08-14 09:42:32,mobile,Michellefurt
8730,755,3537,review,2024-08-21 19:49:02,tablet,North Jadeton
8731,283,10332,purchase,2025-02-02 01:15:42,tablet,Vanessachester
8732,572,9161,add_to_cart,2026-01-15 01:47:17,desktop,North Autumn
8733,566,1672,view_product,2024-11-16 04:54:28,mobile,Margarethaven
8734,30,705,view_product,2024-08-15 12:59:40,desktop,South Robert
8735,376,14901,wishlist,2024-10-24 17:10:12,mobile,East Danielle
8736,846,8925,purchase,2025-01-07 08:21:41,mobile,Alexanderchester
8737,573,2463,remove_from_cart,2026-01-26 20:02:13,desktop,Jonathanborough
8738,704,29559,review,2025-09-08 12:36:11,tablet,Nguyenville
8739,730,4476,view_product,2024-09-26 03:26:03,tablet,Lake Albertburgh
8740,510,2291,add_to_cart,2025-01-17 07:57:46,tablet,Mikebury
8741,88,30094,purchase,2024-07-22 01:11:05,tablet,West Benjaminshire
8742,810,8155,purchase,2025-10-25 07:00:51,mobile,Kennethfort
8743,773,7405,wishlist,2025-03-19 05:50:59,desktop,Dorismouth
8744,713,7121,purchase,2025-10-03 16:05:05,desktop,South Morganfurt
8745,823,19335,wishlist,2024-04-14 04:20:18,tablet,Walkerchester
8746,104,30188,review,2024-06-13 10:50:47,desktop,Lisamouth
8747,407,25742,remove_from_cart,2026-01-27 21:41:40,desktop,Lake Shelia
8748,585,2208,purchase,2025-08-03 08:32:55,desktop,Patrickfurt
8749,101,23868,wishlist,2025-08-30 10:50:01,tablet,Susanhaven
8750,254,758,purchase,2024-05-20 16:35:19,mobile,West Stacey
8751,306,10817,remove_from_cart,2025-03-31 17:36:40,mobile,Clarkfort
8752,389,11126,view_product,2024-11-25 04:59:30,desktop,Port Jeremy
8753,872,6792,purchase,2025-09-19 15:58:36,mobile,New Frankfurt
8754,36,20830,wishlist,2024-10-14 23:24:01,tablet,Stevenbury
8755,373,30468,remove_from_cart,2024-03-27 15:13:17,tablet,Millerside
8756,621,27164,view_product,2024-03-31 19:08:16,mobile,Lindastad
8757,319,23092,purchase,2024-12-16 02:39:03,desktop,Sarahland
8758,596,15563,add_to_cart,2024-06-05 04:51:45,desktop,East Tanya
8759,9,29189,view_product,2024-03-09 01:06:10,desktop,Matthewfort
8760,64,3496,remove_from_cart,2024-06-29 14:56:41,mobile,East Joshua
8761,698,3394,remove_from_cart,2025-04-12 16:51:47,tablet,Port Joseville
8762,490,9281,remove_from_cart,2025-08-27 01:38:52,mobile,Shellymouth
8763,208,22059,purchase,2024-10-12 06:06:48,mobile,New Charles
8764,699,8884,wishlist,2024-07-31 05:36:38,desktop,South Margaretview
8765,479,4875,review,2024-07-27 08:11:10,tablet,Devinfort
8766,559,5216,purchase,2025-02-19 13:53:28,tablet,New Meganview
8767,958,7712,view_product,2025-08-26 14:11:59,desktop,Benitezside
8768,495,4949,remove_from_cart,2025-03-17 21:22:30,mobile,Hartmanhaven
8769,202,12861,view_product,2026-02-01 14:06:41,desktop,North Tyler
8770,520,16963,purchase,2024-07-31 12:21:55,tablet,Coxstad
8771,413,20023,add_to_cart,2025-04-11 12:11:38,desktop,Hugheshaven
8772,405,14955,remove_from_cart,2025-06-27 18:45:49,tablet,Christineburgh
8773,619,26680,add_to_cart,2025-12-03 06:46:16,tablet,Rhodeston
8774,65,3874,view_product,2025-10-15 19:11:56,tablet,Johnburgh
8775,572,1580,review,2024-05-28 12:25:36,mobile,Meganside
8776,913,3034,remove_from_cart,2024-06-18 02:32:40,tablet,East Christopherfurt
8777,893,18341,add_to_cart,2024-09-07 10:32:26,mobile,Erikville
8778,300,23237,remove_from_cart,2025-08-20 14:54:37,tablet,North Bruce
8779,50,9820,add_to_cart,2024-05-27 22:50:13,mobile,East Mark
8780,858,26146,add_to_cart,2025-12-31 19:02:42,mobile,Port Katrinaland
8781,631,16728,add_to_cart,2025-01-05 00:58:31,tablet,Brandiside
8782,310,12460,remove_from_cart,2025-02-02 18:09:04,mobile,Aprilburgh
8783,631,29543,view_product,2025-11-15 22:08:11,tablet,Smithhaven
8784,715,21449,remove_from_cart,2024-10-08 18:20:32,desktop,Lisaborough
8785,811,29559,remove_from_cart,2025-02-06 16:22:01,desktop,Lake Jasonstad
8786,243,11032,review,2024-09-06 13:23:58,desktop,Murphyborough
8787,194,1654,add_to_cart,2024-11-15 07:48:21,mobile,Chadport
8788,460,17107,wishlist,2024-09-25 06:28:10,mobile,West Jacobstad
8789,204,1270,review,2025-04-15 07:56:05,mobile,Andreamouth
8790,70,5099,view_product,2026-02-15 14:47:00,mobile,Conniefurt
8791,806,6686,review,2025-05-26 23:13:21,tablet,New Victoria
8792,123,22202,remove_from_cart,2025-12-14 14:23:54,desktop,Port Teresa
8793,366,7233,remove_from_cart,2024-11-18 07:57:35,desktop,North Michellestad
8794,355,11788,purchase,2026-02-23 12:46:30,desktop,Jameston
8795,358,24039,add_to_cart,2025-07-08 14:40:50,mobile,Dianaton
8796,239,28993,wishlist,2025-12-26 23:56:50,desktop,East Michellehaven
8797,267,27695,purchase,2024-06-09 02:22:01,tablet,New Jerryton
8798,640,25129,review,2025-02-04 20:51:18,tablet,Rachelville
8799,704,4290,purchase,2024-11-26 15:57:44,mobile,Port Lori
8800,857,7060,remove_from_cart,2025-11-28 10:55:56,desktop,Jenningsborough
8801,536,20729,purchase,2025-07-19 20:29:41,desktop,Smithfurt
8802,678,8009,view_product,2024-02-29 02:30:29,tablet,Stacychester
8803,323,14599,remove_from_cart,2024-05-31 07:04:56,mobile,Porterchester
8804,231,2538,view_product,2025-11-07 02:30:39,mobile,New Brooke
8805,429,7942,remove_from_cart,2024-09-04 06:33:16,desktop,New Angelicaport
8806,473,8719,remove_from_cart,2025-01-01 13:47:47,mobile,Port Moniquechester
8807,19,30098,purchase,2025-03-28 15:37:31,desktop,East Adam
8808,448,23782,wishlist,2024-11-10 17:09:58,tablet,Port Sarahstad
8809,791,10927,review,2024-05-17 13:05:42,desktop,Rachaelport
8810,895,10512,review,2024-12-19 18:27:35,desktop,South Blake
8811,920,26490,review,2024-08-19 12:41:54,tablet,Alvarezshire
8812,636,12491,review,2025-07-06 04:21:03,mobile,East Lauraview
8813,769,18318,purchase,2024-02-27 03:17:17,mobile,New Elizabeth
8814,948,19463,add_to_cart,2025-08-11 03:04:41,tablet,West Joshuahaven
8815,2,23431,view_product,2025-12-26 00:48:02,desktop,East Scott
8816,459,12199,view_product,2025-03-10 15:32:38,mobile,Amyborough
8817,364,23345,wishlist,2025-12-04 09:36:56,desktop,West Kyleborough
8818,611,27753,view_product,2025-03-27 08:49:06,desktop,Flowersview
8819,844,2336,review,2025-10-31 08:40:31,mobile,Floresmouth
8820,554,2327,wishlist,2025-08-28 00:42:33,mobile,South Emilyland
8821,218,11301,remove_from_cart,2025-07-08 10:19:46,tablet,Latoyaside
8822,206,30592,review,2025-11-16 11:28:05,desktop,South Elizabethland
8823,224,11427,purchase,2025-10-18 06:12:10,mobile,East Lauren
8824,517,10340,view_product,2024-07-26 04:15:32,mobile,Brianberg
8825,219,8560,view_product,2024-09-07 16:23:28,tablet,Danielport
8826,5,28162,review,2024-05-29 17:15:56,mobile,North Juliashire
8827,932,21273,review,2025-05-08 15:57:45,desktop,East Marcmouth
8828,389,23407,remove_from_cart,2024-10-13 14:07:25,tablet,New Paula
8829,83,11399,view_product,2024-06-25 09:12:01,desktop,New Christina
8830,742,29424,view_product,2024-11-16 16:17:30,tablet,Port Richard
8831,704,21288,review,2025-01-23 11:30:43,desktop,Carlaberg
8832,577,14322,view_product,2025-06-22 10:11:55,tablet,Vaughnfort
8833,523,2507,view_product,2025-05-08 23:38:28,desktop,East Codyfurt
8834,80,5387,wishlist,2024-06-05 11:05:46,mobile,Lake Jenniferstad
8835,62,24171,add_to_cart,2025-08-22 18:32:39,mobile,Port Georgeberg
8836,539,3119,purchase,2025-10-20 13:33:42,tablet,South Ericaland
8837,642,5403,wishlist,2024-06-14 09:45:17,tablet,Salinasbury
8838,677,5180,remove_from_cart,2024-06-04 20:11:41,desktop,Brownshire
8839,139,18025,purchase,2025-10-27 19:08:41,desktop,Lake Timothy
8840,608,27499,review,2024-05-09 14:53:50,desktop,Jaredmouth
8841,808,13859,add_to_cart,2024-08-25 14:16:01,tablet,South Jonathanshire
8842,123,25924,wishlist,2024-07-08 21:57:11,tablet,New Benjaminchester
8843,841,12109,remove_from_cart,2025-12-21 16:28:19,mobile,Gonzalezbury
8844,943,13142,purchase,2025-12-26 17:09:46,desktop,Dawnhaven
8845,346,12587,wishlist,2024-04-26 14:16:59,tablet,Amyshire
8846,407,19912,view_product,2024-07-18 08:26:30,mobile,New Patrick
8847,216,14879,review,2025-05-03 04:34:33,mobile,Jenkinsborough
8848,388,27973,remove_from_cart,2024-08-17 21:35:26,mobile,East Jessicaborough
8849,283,19753,purchase,2024-07-22 17:02:45,mobile,Nicolechester
8850,123,5033,purchase,2025-12-28 03:27:34,desktop,Rickyfort
8851,164,4550,review,2025-03-27 06:09:45,desktop,Austinberg
8852,90,18102,add_to_cart,2025-10-15 09:13:04,tablet,South Derekborough
8853,584,25167,remove_from_cart,2025-06-17 18:52:39,desktop,Kaneport
8854,123,7533,view_product,2025-04-05 20:41:52,tablet,Obrienmouth
8855,161,24265,wishlist,2025-11-17 20:07:00,tablet,Danielletown
8856,907,7081,purchase,2025-08-17 14:58:14,tablet,Coxfurt
8857,271,1089,view_product,2024-07-16 19:48:51,tablet,Georgeland
8858,157,6759,wishlist,2024-09-12 04:20:58,desktop,Amandafurt
8859,151,16347,view_product,2024-07-28 08:27:57,desktop,Port Rachel
8860,127,30314,add_to_cart,2024-07-13 22:45:32,mobile,Adamchester
8861,894,16435,remove_from_cart,2025-05-14 19:46:43,mobile,North Tamara
8862,414,26974,purchase,2024-06-30 11:39:31,mobile,Guerreroville
8863,692,11147,review,2025-11-13 16:54:59,mobile,New Joshuafort
8864,23,1019,purchase,2025-12-27 01:44:24,desktop,New Kellytown
8865,28,23948,remove_from_cart,2024-10-24 00:27:42,tablet,Cuevasstad
8866,195,661,add_to_cart,2024-11-23 21:14:31,tablet,Reedmouth
8867,802,22172,review,2024-03-07 22:52:39,tablet,East Heidi
8868,653,1800,purchase,2026-01-20 17:12:54,mobile,Jasonfurt
8869,85,28039,add_to_cart,2025-07-04 03:26:00,tablet,North Vincent
8870,61,5202,purchase,2025-01-28 01:04:25,mobile,Cannonborough
8871,202,11365,view_product,2024-05-02 15:07:14,mobile,Alisonstad
8872,348,18359,purchase,2024-03-13 05:32:45,mobile,Kristenchester
8873,806,23252,review,2024-10-02 23:07:33,desktop,Tannermouth
8874,392,8143,wishlist,2024-03-10 14:37:45,mobile,Drakefort
8875,342,8536,review,2025-11-23 02:18:31,desktop,New Deborahland
8876,138,7994,view_product,2024-11-20 08:53:18,desktop,New Michelleberg
8877,910,30651,review,2024-11-28 23:21:30,mobile,Kimberlyland
8878,359,27439,view_product,2026-01-06 02:09:00,desktop,South Michaeltown
8879,417,17493,view_product,2026-02-03 21:51:09,mobile,Palmerbury
8880,321,23830,purchase,2025-01-31 06:27:27,desktop,East Brandiberg
8881,574,16244,review,2024-11-23 10:28:32,mobile,South William
8882,197,3070,remove_from_cart,2024-02-27 23:14:19,tablet,West Elizabethchester
8883,515,8478,remove_from_cart,2025-04-07 18:47:11,desktop,Lake Kristophertown
8884,86,3824,view_product,2024-05-25 13:31:56,desktop,Dawnville
8885,380,30611,view_product,2024-07-02 16:16:34,tablet,North Nicole
8886,770,13685,purchase,2026-02-22 01:45:29,mobile,Hodgesstad
8887,759,22690,remove_from_cart,2025-08-01 15:18:47,desktop,Dawnmouth
8888,425,30443,remove_from_cart,2025-02-28 02:03:01,tablet,Ayersmouth
8889,131,27114,remove_from_cart,2025-01-31 13:40:47,tablet,Pattersonfurt
8890,839,24425,review,2024-11-06 22:10:13,desktop,Briannachester
8891,467,16464,view_product,2024-07-21 23:17:52,tablet,Kellitown
8892,413,9416,add_to_cart,2024-12-04 22:12:22,mobile,Ericamouth
8893,614,4644,review,2024-03-14 14:39:39,tablet,South Timothy
8894,769,17481,purchase,2025-05-30 07:46:42,desktop,Carpenterberg
8895,553,8947,purchase,2025-06-13 04:14:21,mobile,Jenningsborough
8896,106,3273,review,2025-07-14 17:54:25,mobile,Lake Felicia
8897,600,15883,purchase,2025-09-23 02:14:47,tablet,Lemouth
8898,799,3602,view_product,2024-05-11 21:59:07,mobile,South Jeffrey
8899,12,29285,review,2025-01-08 11:26:46,tablet,Lake Hannahport
8900,28,19944,wishlist,2025-11-16 05:52:06,desktop,Murraychester
8901,671,16111,view_product,2024-09-29 18:00:02,tablet,Williamport
8902,292,16266,purchase,2025-01-24 15:53:06,mobile,South Amyburgh
8903,870,28781,view_product,2025-02-18 17:40:55,desktop,Chentown
8904,202,17242,review,2025-01-04 05:40:08,mobile,Sheenachester
8905,294,10802,view_product,2024-03-10 07:28:22,desktop,West Jefffurt
8906,77,24132,review,2025-05-19 12:17:35,desktop,Port Patriciaville
8907,954,4808,remove_from_cart,2024-03-01 23:06:38,desktop,Maryville
8908,302,20718,purchase,2024-05-22 23:39:41,desktop,Traviston
8909,546,1906,remove_from_cart,2024-06-03 02:48:21,tablet,New Tina
8910,109,8074,view_product,2024-08-06 11:00:55,desktop,Kevinmouth
8911,310,21583,remove_from_cart,2025-06-11 04:10:39,desktop,North Michaelville
8912,795,20493,remove_from_cart,2024-10-23 06:15:08,tablet,Amandastad
8913,737,15838,review,2025-12-21 14:00:03,mobile,Scottchester
8914,425,23332,remove_from_cart,2025-02-22 21:12:28,tablet,East Trevor
8915,25,21211,review,2024-12-18 16:58:59,desktop,Jeremytown
8916,911,9633,add_to_cart,2025-11-14 02:57:03,desktop,Martintown
8917,616,19251,wishlist,2025-11-02 02:19:04,tablet,West Eric
8918,835,2630,remove_from_cart,2025-09-26 23:53:11,mobile,Jesuston
8919,655,996,purchase,2025-12-19 21:11:53,desktop,Lake Haley
8920,459,15979,remove_from_cart,2024-05-17 02:25:51,tablet,Jamesland
8921,189,23717,add_to_cart,2024-05-25 05:09:34,desktop,Andreland
8922,406,17793,wishlist,2024-08-29 12:58:05,mobile,Houseside
8923,135,24597,review,2025-10-12 14:18:12,tablet,Port Margaretborough
8924,946,10979,view_product,2024-08-15 06:26:58,tablet,Josephfort
8925,219,26606,remove_from_cart,2024-03-04 10:07:00,tablet,North Francisberg
8926,266,15913,purchase,2024-08-16 21:24:52,desktop,Kristinamouth
8927,645,22086,review,2025-08-08 03:45:16,mobile,Millermouth
8928,449,8838,view_product,2026-01-16 23:55:11,mobile,Bakerland
8929,708,28601,remove_from_cart,2024-09-18 22:08:54,tablet,Davidburgh
8930,366,4753,remove_from_cart,2024-12-18 09:44:29,mobile,Lynchstad
8931,965,29230,purchase,2025-01-24 18:14:51,desktop,New Austinburgh
8932,237,27562,review,2024-04-27 19:57:33,desktop,Thompsonview
8933,968,3869,remove_from_cart,2024-06-27 18:27:01,desktop,Russellland
8934,312,26546,review,2024-03-03 08:54:16,desktop,New Belinda
8935,787,12073,add_to_cart,2025-09-13 02:22:38,tablet,New Heathertown
8936,546,8705,review,2024-08-04 14:30:22,mobile,Brayview
8937,312,30450,wishlist,2025-04-16 14:57:38,mobile,Gonzalezmouth
8938,232,11738,view_product,2024-09-28 10:15:33,mobile,Nicoleborough
8939,73,11896,remove_from_cart,2025-02-03 04:37:12,mobile,South Steven
8940,678,4825,review,2024-04-11 19:25:51,mobile,Simmonsborough
8941,758,8561,add_to_cart,2024-04-09 01:58:52,desktop,Reedland
8942,950,29266,add_to_cart,2024-08-30 01:10:49,desktop,Jesusfurt
8943,634,9124,add_to_cart,2026-02-01 15:07:27,desktop,Calderonstad
8944,796,23580,remove_from_cart,2025-08-01 15:46:15,mobile,Michaelland
8945,184,10374,purchase,2025-02-10 16:26:33,desktop,Jomouth
8946,611,26291,review,2024-04-18 04:35:42,desktop,West Carmen
8947,98,18647,review,2024-07-19 00:06:12,mobile,Aaronfort
8948,849,29197,remove_from_cart,2025-04-23 02:52:08,mobile,East Jennifer
8949,702,12946,review,2025-11-16 21:12:28,desktop,Port Lisaville
8950,812,1384,add_to_cart,2026-02-19 17:55:55,desktop,Camachoshire
8951,598,28711,review,2025-07-06 08:41:20,mobile,Millsmouth
8952,331,14873,add_to_cart,2024-08-07 21:01:36,tablet,Port Alice
8953,244,2482,add_to_cart,2025-04-06 09:16:14,tablet,Silvamouth
8954,407,12700,wishlist,2025-01-25 04:15:34,tablet,North Tonyville
8955,788,26399,wishlist,2025-11-07 15:43:14,mobile,Lake John
8956,318,2907,wishlist,2025-06-05 09:15:20,desktop,West Kerry
8957,192,2326,purchase,2025-03-21 02:56:25,desktop,Benjaminville
8958,923,22519,view_product,2025-10-21 10:46:12,tablet,Port Johntown
8959,114,17516,remove_from_cart,2025-02-03 17:58:33,desktop,Hansenberg
8960,42,3374,add_to_cart,2024-09-23 17:24:09,desktop,Lake Jennifer
8961,659,1105,view_product,2026-02-22 17:05:33,desktop,East Nicoleborough
8962,517,30134,purchase,2025-04-08 23:33:22,tablet,North Victor
8963,732,24304,purchase,2024-09-22 05:01:57,mobile,West David
8964,559,13651,view_product,2024-07-30 08:47:13,desktop,South Ashley
8965,466,17157,remove_from_cart,2024-08-01 17:48:20,desktop,East Diane
8966,725,11452,purchase,2024-07-16 18:39:36,tablet,Paulamouth
8967,746,5942,review,2025-03-22 01:20:38,desktop,Lake Jameston
8968,850,10814,view_product,2025-08-15 02:30:11,desktop,Port Andrew
8969,874,24770,purchase,2025-09-22 06:19:24,desktop,New Leslietown
8970,628,8160,review,2024-12-18 12:56:37,desktop,North Aaronmouth
8971,646,14811,wishlist,2025-07-21 12:27:32,mobile,South Meganberg
8972,391,6873,purchase,2024-07-11 03:22:50,desktop,Williamhaven
8973,493,12394,add_to_cart,2025-02-07 08:46:19,desktop,New Vickiberg
8974,682,16574,purchase,2024-12-15 14:34:27,mobile,Reynoldsberg
8975,579,18459,wishlist,2026-01-01 12:28:05,mobile,Griffinton
8976,621,8753,add_to_cart,2024-08-15 04:39:22,mobile,East Scott
8977,293,26402,purchase,2025-11-16 21:10:54,desktop,Mccarthybury
8978,261,13137,review,2025-04-06 08:39:07,mobile,Port Brian
8979,171,700,wishlist,2025-06-18 00:09:59,tablet,Rowlandside
8980,242,6153,remove_from_cart,2025-04-09 11:43:40,desktop,Tracimouth
8981,268,13026,wishlist,2024-08-07 08:17:01,desktop,Jamesstad
8982,103,28640,add_to_cart,2026-01-05 02:34:53,tablet,Davenportfort
8983,808,24007,view_product,2024-10-29 04:34:00,mobile,Lake Veronica
8984,437,21451,add_to_cart,2026-02-01 14:51:21,desktop,Martinezview
